subj_id,clip_id,response_type,time,is_locked,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,CheekSquint_R,ind,new_response_type
200398733,9,watch,0.41659999999999897,1.0,0.467117,0.639871,0.0,0.0,0.690971,0.70006,0.39923600000000004,0.0,0.0,0.0,0.0,0.24792899999999998,0.0,0.0,0.9619530000000001,0.9785590000000001,0.011403299999999998,0.0,0.0,0.0,0.0,0.061416599999999995,0.0,0.00108546,0.103442,0.014393799999999998,0.0,0.0,0.37711500000000003,0.460592,0.368836,0.19309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914164,0.0,0.0,0.0,0.623484,0.49037200000000003,0.0,0.548643,0.570603,0.0,0.0,11,watch
200398733,9,watch,0.4582999999999995,1.0,0.65851,0.745424,0.0,0.0,0.691248,0.700337,0.399069,0.0,0.0,0.0,0.0,0.24775999999999998,0.0,0.0,0.912301,0.975327,0.0155453,0.0,0.0,0.0,0.0,0.05510740000000001,0.0,0.00159254,0.0986194,0.0169822,0.0,0.0,0.37251599999999996,0.45631700000000003,0.370064,0.190376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09642080000000001,0.0,0.0,0.0,0.621599,0.489551,0.0,0.542011,0.563686,0.0,0.0,12,watch
200398733,9,watch,0.5,1.0,0.5861609999999999,0.717494,0.0,0.0,0.6914939999999999,0.70058,0.398903,0.0,0.0,0.0,0.0,0.247592,0.0,0.0,0.862143,0.968521,0.00297377,0.0,0.0,0.0,0.0,0.0502837,0.0,0.0019968,0.090999,0.018300200000000003,0.0,0.0,0.367639,0.445143,0.372963,0.191503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10430999999999999,0.0,0.0,0.0,0.6160329999999999,0.48383000000000004,0.0,0.5312979999999999,0.5591470000000001,0.0,0.0,13,watch
200398733,9,watch,0.541599999999999,1.0,0.506234,0.671427,0.0,0.0,0.691708,0.700792,0.39873200000000003,0.0,0.0,0.0,0.0,0.247419,0.0,0.0,0.830242,0.970549,3.22112e-05,0.0,0.0,0.0,0.0,0.0475717,0.0,0.00307416,0.0837053,0.0163688,0.0,0.0,0.366363,0.432025,0.37616700000000003,0.194883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112168,0.0,0.0,0.0,0.610529,0.478418,0.0,0.527301,0.558177,0.0,0.0,14,watch
200398733,9,watch,0.5832999999999995,1.0,0.471368,0.63417,0.0,0.0,0.691807,0.700889,0.398572,0.0,0.0,0.0,0.0,0.247256,0.0,0.0,0.818177,0.984208,0.0,0.0,0.0,0.0,0.0,0.0490082,0.0,0.00450583,0.0798064,0.010214299999999999,0.0,0.0,0.371805,0.42281899999999994,0.376257,0.197497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116404,0.0,0.0,0.0,0.610403,0.47751499999999997,9.418959999999999e-05,0.5378649999999999,0.560619,0.0,0.0,15,watch
200398733,9,watch,0.625,1.0,0.455013,0.608058,0.0,0.0,0.691465,0.700544,0.398443,0.0,0.0,0.0,0.0,0.247123,0.0,0.0,0.8265889999999999,0.9961979999999999,0.0,0.0,0.0,0.0,0.0,0.055773,0.0,0.0063018,0.07569980000000001,0.00324901,0.0,0.0,0.38355300000000003,0.413192,0.370293,0.196881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11652699999999999,0.0,0.0,0.0,0.61352,0.47535,0.000680994,0.57255,0.562804,0.0,0.0,16,watch
200398733,9,watch,0.666599999999999,1.0,0.43094,0.58778,0.0,0.0,0.69055,0.6996220000000001,0.398338,0.0,0.0,0.0,0.0,0.247015,0.0,0.0,0.8647219999999999,0.999713,0.0,0.0,0.0,0.0,0.0,0.0679951,0.0,0.00747603,0.07135239999999998,0.00032221,0.0,0.0,0.400327,0.40733800000000003,0.36175,0.193217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114031,0.0,0.0,0.0,0.620397,0.47161800000000004,0.000826777,0.632358,0.565038,0.0,0.0,17,watch
200398733,9,watch,0.7082999999999995,1.0,0.404376,0.572984,0.0,0.0,0.689555,0.6986220000000001,0.398282,0.0,0.0,0.0,0.0,0.24695599999999998,0.0,0.0,0.906553,0.999999,0.0,0.0,0.0,0.0,0.0,0.0818297,0.0,0.00806063,0.07106160000000002,1.13305e-06,0.0,0.0,0.410591,0.406889,0.354594,0.19067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112073,0.0,9.122850000000001e-05,0.0,0.625767,0.46828500000000006,0.000185627,0.686484,0.570087,0.0,0.0,18,watch
200398733,9,watch,0.75,1.0,0.397067,0.570545,0.0,0.0,0.6890270000000001,0.698105,0.399082,0.0,0.0,0.0,0.0,0.247763,0.0,0.0,0.9353809999999999,1.0,0.00627022,0.0,0.0,0.0,0.0,0.0940655,0.0,0.00657551,0.0702613,4.609469999999999e-06,0.0,0.0,0.41508500000000004,0.405389,0.35079099999999996,0.186298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116453,0.0,0.00317567,0.0,0.621736,0.45928100000000005,6.30222e-06,0.714712,0.574851,0.0,0.0,19,watch
200398733,9,watch,0.791599999999999,1.0,0.572792,0.7273689999999999,0.0,0.0,0.688789,0.697905,0.401293,0.0,0.0,0.0,0.0,0.249995,0.0,0.0,0.9167069999999999,0.9998950000000001,0.06832289999999999,0.0,0.0,0.0,0.0,0.10547100000000001,0.0,0.00504871,0.06730080000000001,0.000247183,0.0,0.0,0.423009,0.406067,0.350409,0.182374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123629,0.0,0.00935766,0.0,0.613115,0.44685,0.0,0.729657,0.579238,0.0,0.0,20,watch
200398733,9,watch,0.8332999999999995,1.0,0.826938,0.927104,0.0,0.0,0.6865600000000001,0.69571,0.40391,0.0,0.0,0.0,0.0,0.252633,0.0,0.0,0.8619690000000001,0.996583,0.127961,0.0,0.0,0.0,0.0,0.11048800000000002,0.0,0.00461826,0.0741298,0.00250121,0.0,0.0,0.42826000000000003,0.417225,0.353723,0.187454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12236300000000001,0.0,0.011392600000000001,0.0,0.609007,0.438854,0.0,0.749321,0.586738,2.42763e-05,0.0,21,watch
200398733,9,watch,0.875,1.0,0.8337190000000001,0.89374,0.0,0.0,0.6831520000000001,0.692329,0.406441,0.0,0.0,0.0,0.0,0.25518,0.0,0.0,0.8096800000000001,0.980773,0.108921,0.0,0.0,0.0,0.0,0.10555999999999999,0.0,0.00545203,0.0956852,0.00907434,0.0,0.0,0.42287600000000003,0.44113199999999997,0.364323,0.200709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112034,0.0,0.00918608,0.0,0.61234,0.433414,0.0,0.75263,0.611536,0.000623198,0.0,22,watch
200398733,9,watch,0.916599999999999,1.0,0.6617930000000001,0.759008,0.0,0.0,0.681467,0.69067,0.408369,0.0,0.0,0.0,0.0,0.25711999999999996,0.0,0.0,0.737438,0.96326,0.0976143,0.0,0.0,0.0,0.0,0.08786000000000001,0.0,0.00141499,0.10787999999999999,0.011965799999999999,0.0,0.0,0.40272399999999997,0.45067399999999996,0.379947,0.20745100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11448,0.0,0.00379801,0.0,0.598137,0.419088,0.0,0.740529,0.631881,0.00150888,0.0,23,watch
200398733,9,watch,0.9582999999999995,1.0,0.5067010000000001,0.6721229999999999,0.0,0.0,0.680391,0.689617,0.410009,0.0,0.0,0.0,0.0,0.258769,0.0,0.0,0.6866,0.953419,0.05200740000000001,0.0,0.0,0.0,0.0,0.0637904,0.0,5.41394e-05,0.105446,0.00702279,0.0,0.0,0.385946,0.44694399999999995,0.38323,0.20838600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12166099999999999,0.0,0.000552386,0.0,0.572154,0.407231,0.0,0.730156,0.6351,0.000373754,0.0,24,watch
200398733,9,watch,1.0000000000000018,1.0,0.43978,0.569751,0.0,0.0,0.679392,0.688639,0.411472,0.0,0.0,0.0,0.0,0.26024200000000003,0.0,0.0,0.664151,0.947283,0.00697253,0.0,0.0,0.0,0.0,0.0411356,0.0,0.000136143,0.0953897,0.00253679,0.0,0.0,0.37014,0.43859799999999993,0.37498200000000004,0.208184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12506099999999998,0.0,1.3971099999999999e-05,0.0,0.5516949999999999,0.407287,0.0,0.719278,0.6266689999999999,1.06418e-05,0.0,25,watch
200398733,9,watch,1.0415999999999972,1.0,0.40983,0.514524,0.0,0.0,0.678521,0.6877850000000001,0.412734,0.0,0.0,0.0,0.0,0.26151199999999997,0.0,0.0,0.640365,0.946722,0.013390700000000002,0.0,0.0,0.0,0.0,0.0244019,0.0,0.0005755630000000001,0.0842777,0.000597589,0.0,0.0,0.35115100000000005,0.42817299999999997,0.367141,0.20618499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129099,0.0,0.00018134799999999999,0.0,0.537672,0.413797,0.00027135799999999997,0.711932,0.613032,0.0,0.0,26,watch
200398733,9,watch,1.0832999999999995,1.0,0.366762,0.499121,0.0,0.0,0.677883,0.6871619999999999,0.413787,0.0,0.0,0.0,0.0,0.26257199999999997,0.0,0.0,0.612897,0.949299,0.0378219,0.0,0.0,0.0,0.0,0.0158609,0.0,0.00253064,0.08021,0.00669073,0.0,0.0,0.329205,0.42467200000000005,0.369159,0.20936999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12504500000000002,0.0,0.00549303,0.0,0.530592,0.423224,0.00859444,0.704872,0.60135,0.0,0.0,27,watch
200398733,9,watch,1.1250000000000018,1.0,0.323075,0.49156400000000006,0.0,0.0,0.67769,0.686982,0.414588,0.0,0.0,0.0,0.0,0.263379,0.0,0.0,0.634991,0.9480940000000001,0.00878896,0.0,0.0,0.0,0.0,0.0187511,0.0,0.00509704,0.08957369999999999,0.0214079,0.0,0.0,0.30985999999999997,0.434791,0.378887,0.222698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10793599999999999,0.0,0.0139148,0.0,0.539622,0.43813900000000006,0.0246595,0.690132,0.602583,0.0,0.0,28,watch
200398733,9,watch,1.1665999999999972,1.0,0.298271,0.48589799999999994,0.0,0.0,0.6778770000000001,0.687178,0.415083,0.0,0.0,0.0,0.0,0.263879,0.0,0.0,0.667216,0.9482,0.000260064,0.0,0.0,0.0,0.0,0.023868599999999997,0.0,0.00229696,0.0938717,0.027418900000000003,0.0,0.0,0.293736,0.437906,0.3822,0.229264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344500000000001,0.0,0.0120467,0.0,0.542876,0.44719799999999993,0.0269993,0.679712,0.604459,0.0,0.0,29,watch
200398733,9,watch,1.2082999999999995,1.0,0.288695,0.481946,0.0,0.0,0.678054,0.687361,0.415383,0.0,0.0,0.0,0.0,0.264181,0.0,0.0,0.699332,0.949657,0.000905094,0.0,0.0,1.74982e-07,0.0,0.027033699999999997,0.0,0.00017407799999999998,0.0938901,0.0256509,0.0,0.0,0.28023400000000004,0.433942,0.385365,0.230648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10780799999999999,0.0,0.00673981,0.0,0.536288,0.451543,0.0190475,0.675037,0.602115,0.0,0.0,30,watch
200398733,9,watch,1.2500000000000018,1.0,0.292808,0.48452799999999996,0.0,0.0,0.677079,0.686369,0.41461899999999996,0.0,0.0,0.0,0.0,0.263396,0.0,0.0,0.711134,0.954498,0.0276067,0.0,0.0,4.56786e-06,0.0,0.0294976,0.0,0.00059203,0.0931493,0.015436000000000002,0.0,0.0,0.27081500000000003,0.426903,0.389315,0.230465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11433099999999999,0.0,0.00216254,0.0,0.526092,0.457416,0.00745752,0.6728109999999999,0.5969180000000001,0.0,0.0,31,watch
200398733,9,watch,1.2915999999999972,1.0,0.296402,0.484795,0.0,0.0,0.672046,0.6812729999999999,0.41238800000000003,0.0,0.0,0.0,0.0,0.26110700000000003,0.0,0.0,0.6820189999999999,0.952594,0.0638845,0.0,0.0,7.72795e-06,0.0,0.0341809,0.0,0.00738491,0.09060900000000001,0.0108445,0.0,0.0,0.269123,0.427397,0.392875,0.236157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115514,0.0,0.00255886,0.0,0.525746,0.46945600000000004,0.00111546,0.661238,0.596437,0.0,0.0,32,watch
200398733,9,watch,1.3332999999999995,1.0,0.288219,0.475078,0.0,0.0,0.6640020000000001,0.673164,0.410975,0.0,0.0,0.0,0.0,0.259646,0.0,0.0,0.65952,0.9092100000000001,0.028362599999999998,0.0,0.0,1.5890799999999998e-06,0.0,0.0388958,0.0,0.0196246,0.10037,0.0303168,0.0,0.0,0.267665,0.454273,0.402494,0.254254,0.0,0.0,5.22451e-06,0.0,0.0,0.0,0.0,0.0,0.10534600000000001,0.0,0.00669444,0.0,0.549696,0.484933,3.10089e-05,0.61,0.620976,0.0,0.0,33,watch
200398733,9,watch,1.3750000000000018,1.0,0.279123,0.462239,0.0,0.0,0.656817,0.665928,0.410026,0.0,0.0,0.0,0.0,0.25866,0.0,0.0,0.643123,0.845648,0.00974616,0.0,0.0,2.9612599999999997e-08,0.0,0.0393663,0.0,0.024641200000000002,0.114445,0.0567691,0.0,0.0,0.261416,0.48689399999999994,0.41464799999999996,0.26915500000000003,0.0,0.0,0.00014033,0.0,0.0,0.0,0.0,0.0,0.0964162,0.0,0.00889084,0.0,0.57508,0.490752,8.7414e-06,0.541906,0.652992,0.0,0.0,34,watch
200398733,9,watch,1.4165999999999972,1.0,0.276819,0.45785200000000004,0.0,0.0,0.654334,0.663424,0.409447,0.0,0.0,0.0,0.0,0.258063,0.0,0.0,0.667343,0.817379,0.0018235,0.0,0.0,0.0,0.0,0.0355383,0.0,0.0172848,0.120719,0.0654034,0.0,0.0,0.259167,0.502251,0.42061899999999997,0.267302,0.0,0.0,0.00041263300000000003,0.0,0.0,0.0,0.0,0.0,0.0980509,0.0,0.00540144,0.0,0.5806399999999999,0.486529,0.00022589799999999998,0.508705,0.666817,0.0,0.0,35,watch
200398733,9,watch,1.4582999999999995,1.0,0.276055,0.466314,0.0,0.0,0.654049,0.663131,0.409102,0.0,0.0,0.0,0.0,0.257709,0.0,0.0,0.715321,0.809017,0.000439669,0.0,0.0,0.0,0.0,0.030862200000000003,0.0,0.00839465,0.124672,0.06599580000000001,0.0,0.0,0.26254299999999997,0.509815,0.42015399999999997,0.260121,0.0,0.0,0.000112392,0.0,0.0,0.0,0.0,0.0,0.0987975,0.0,0.00122544,0.0,0.580399,0.481825,0.000416136,0.49322,0.6735869999999999,0.0,0.0,36,watch
200398733,9,watch,1.5000000000000018,1.0,0.276006,0.471944,0.0,0.0,0.653991,0.6630689999999999,0.408826,0.0,0.0,0.0,0.0,0.25742600000000004,0.0,0.0,0.721237,0.802549,0.013590200000000002,0.0,0.0,0.0,0.0,0.025751,0.0,0.00247548,0.129975,0.06336359999999999,0.0,0.0,0.259615,0.513137,0.419652,0.255533,0.0,0.0,3.6797900000000005e-06,0.0,0.0,0.0,0.0,0.0,0.09941339999999999,0.0,9.20407e-05,0.0,0.577221,0.477616,9.01216e-05,0.480764,0.678856,0.0,0.0,37,watch
200398733,9,watch,1.5415999999999972,1.0,0.277513,0.47213900000000003,0.0,0.0,0.654069,0.663143,0.408589,0.0,0.0,0.0,0.0,0.257183,0.0,0.0,0.6727449999999999,0.803928,0.0786022,0.0,0.0,0.0,0.0,0.022293599999999997,0.0,0.000214568,0.134257,0.056987699999999995,0.0,0.0,0.253278,0.5133810000000001,0.41970799999999997,0.252655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102328,0.0,3.65675e-06,0.0,0.569755,0.476448,1.9418e-06,0.47858999999999996,0.68023,0.0,0.0,38,watch
200398733,9,watch,1.5832999999999995,1.0,0.27613699999999997,0.47422,0.0,0.0,0.654192,0.663263,0.408382,0.0,0.0,0.0,0.0,0.256971,0.0,0.0,0.630441,0.810297,0.0222227,0.0,0.0,0.0,0.0,0.020687599999999997,0.0,0.0,0.136913,0.052245299999999995,0.0,0.0,0.24895599999999998,0.514955,0.418545,0.250079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105117,0.0,5.81175e-05,0.0,0.562609,0.47726999999999997,0.0,0.48051800000000006,0.678596,0.0,0.0,39,watch
200398733,9,watch,1.6250000000000018,1.0,0.276825,0.47578000000000004,0.0,0.0,0.654345,0.663415,0.40821,0.0,0.0,0.0,0.0,0.256795,0.0,0.0,0.617267,0.813221,0.0008969710000000001,0.0,0.0,0.0,0.0,0.0203095,0.0,0.0,0.141996,0.0487214,0.0,0.0,0.24622399999999997,0.517451,0.414758,0.248398,0.0,0.0,2.01455e-05,0.0,0.0,0.0,0.0,0.0,0.10481800000000001,0.0,0.000119735,0.0,0.559633,0.47822299999999995,5.16865e-06,0.478605,0.679412,0.0,0.0,40,watch
200398733,9,watch,1.6665999999999972,1.0,0.282602,0.476342,0.0,0.0,0.6543899999999999,0.663459,0.408116,0.0,0.0,0.0,0.0,0.2567,0.0,0.0,0.6226149999999999,0.820807,0.000288827,0.0,0.0,0.0,0.0,0.020076499999999997,0.0,0.0,0.14438399999999998,0.041569199999999994,0.0,0.0,0.24555,0.516806,0.407644,0.246061,0.0,0.0,0.000733209,0.0,0.0,0.0,0.0,0.0,0.103755,0.0,0.000148545,0.0,0.5567810000000001,0.481988,0.000188095,0.48308500000000004,0.67775,0.0,0.0,41,watch
200398733,9,watch,1.7082999999999995,1.0,0.28868499999999997,0.47596099999999997,0.0,0.0,0.653995,0.663064,0.40828000000000003,0.0,0.0,0.0,0.0,0.256866,0.0,0.0,0.657137,0.8399719999999999,0.00814909,0.0,0.0,0.0,0.0,0.019236700000000002,0.0,0.0,0.139773,0.030349099999999997,0.0,0.0,0.252392,0.512245,0.395086,0.238637,0.0,0.0,0.00302005,0.0,0.0,0.0,0.0,0.0,0.099452,0.0,0.0009297000000000001,0.0,0.5554720000000001,0.491859,0.000774243,0.49938299999999997,0.668737,0.0,0.0,42,watch
200398733,9,watch,1.7500000000000018,1.0,0.293068,0.478731,0.0,0.0,0.6534409999999999,0.662512,0.408602,0.0,0.0,0.0,0.0,0.257194,0.0,0.0,0.6673020000000001,0.8576530000000001,0.029957599999999997,0.0,0.0,0.0,0.0,0.019256099999999998,0.0,0.0,0.133639,0.024373699999999998,0.0,0.0,0.259885,0.508038,0.385247,0.23342100000000002,0.0,0.0,0.00130003,0.0,0.0,0.0,0.0,0.0,0.09489639999999999,0.0,0.00275606,0.0,0.558724,0.500981,0.00033373800000000004,0.511984,0.6629999999999999,0.0,0.0,43,watch
200398733,9,watch,1.7915999999999972,1.0,0.294962,0.48165699999999995,0.0,0.0,0.653055,0.66213,0.40895,0.0,0.0,0.0,0.0,0.257548,0.0,0.0,0.656922,0.866516,0.010651299999999999,0.0,0.0,0.0,0.0,0.0226646,0.0,0.0,0.130495,0.028705599999999998,0.0,0.0,0.26706199999999997,0.512311,0.380187,0.235589,0.0,0.0,5.77438e-05,0.0,0.0,0.0,0.0,0.0,0.09137150000000001,0.0,0.00600158,0.0,0.5687439999999999,0.5079899999999999,0.00011341899999999999,0.5127550000000001,0.668462,0.0,0.0,44,watch
200398733,9,watch,1.8332999999999995,1.0,0.28880100000000003,0.487518,0.0,0.0,0.652343,0.661428,0.409771,0.0,0.0,0.0,0.0,0.258383,0.0,0.0,0.682736,0.8801049999999999,0.0009482960000000001,0.0,0.0,0.0,0.0,0.027654599999999998,0.0,0.0,0.126583,0.034825,0.0,0.0,0.282599,0.523758,0.371382,0.23669,0.0,0.0,3.90514e-05,0.0,0.0,0.0,0.0,0.0,0.0849937,0.0,0.0125311,0.0,0.580828,0.517462,0.000625138,0.514123,0.670971,0.0,0.0,45,watch
200398733,9,watch,1.8750000000000018,1.0,0.279746,0.498586,0.0,0.0,0.651346,0.660447,0.41107200000000005,0.0,0.0,0.0,0.0,0.259707,0.0,0.0,0.721398,0.884043,0.0008555539999999999,0.0,0.0,0.0,0.0,0.0297815,0.0,0.0,0.124325,0.039772800000000004,0.0,0.0,0.293769,0.532848,0.365087,0.23472300000000001,0.0,0.0,3.08826e-05,0.0,0.0,0.0,0.0,0.0,0.0807907,0.0,0.0174584,0.0,0.587627,0.519764,0.000494366,0.505767,0.669369,0.0,0.0,46,watch
